release_year,release_month,budget,popularity,runtime,vote_average,vote_count,lang_en,lang_others,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,revenue,ROI,ROI_category
2011,7,80000000,2.8247,102,5.419,1677,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,169900000,112.375,No Risk
2011,8,4798235,2.5859,107,6.371,1410,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6879667,43.37911752967498,Low Risk
2008,9,11000000,3.3669,114,7.487,524,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38105395,246.41268181818182,No Risk
2021,10,8300000,3.3091,104,6.6,258,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2836382,-65.82672289156626,High Risk
2023,4,0,3.2028,96,6.1,195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,581423,inf,No Risk
1969,6,400000,2.9794,95,7.067,2000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60000000,14900.0,No Risk
2004,7,9000000,3.1049,88,6.532,2098,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23936908,165.96564444444445,No Risk
2009,9,0,3.1102,84,6.1,1406,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,5805279,inf,No Risk
2017,2,40000000,3.7691,146,6.333,3880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,26620002,-33.449995,Medium Risk
1993,6,21000000,2.947,105,6.74,2399,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,227799884,984.7613523809524,No Risk
1921,1,250000,2.8631,68,8.163,2148,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500000,900.0,No Risk
1998,9,55000000,3.1586,122,6.967,2424,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70692101,28.53109272727273,Low Risk
2008,12,60000000,3.0077,115,7.192,4608,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255700000,326.1666666666667,No Risk
2013,2,0,3.3135,110,6.915,387,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215637183,inf,No Risk
1999,9,65000000,3.5063,93,6.5,1515,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117758500,81.16692307692308,Low Risk
2023,2,5000000,2.9371,120,7.131,626,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2600000,-48.0,Medium Risk
1987,12,15000000,2.8846,126,7.167,2093,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43900000,192.66666666666669,No Risk
2006,7,18000000,3.05,87,6.127,1390,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68844775,282.47097222222226,No Risk
1987,10,23800000,3.2204,163,7.615,1732,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,44000000,84.87394957983193,Low Risk
1997,9,30000000,2.6468,117,6.838,1198,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43300000,44.333333333333336,Low Risk
2018,3,12500000,3.3401,86,5.688,1395,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31039126,148.313008,No Risk
2017,10,10000000,3.1853,91,6.593,722,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15316635,53.166349999999994,Low Risk
2005,3,50000000,3.4265,110,5.741,2303,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,161451538,222.903076,No Risk
2015,9,53000000,2.8395,123,6.517,3397,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,99975678,88.63335471698113,Low Risk
2021,7,0,2.9719,131,8.1,317,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87212911,inf,No Risk
1994,12,40000000,2.9498,95,5.922,2294,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38087756,-4.780609999999999,Medium Risk
2025,1,0,2.9984,147,7.1,16,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81550000,inf,No Risk
1994,5,50000000,3.0769,105,5.9,1947,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119208989,138.417978,No Risk
1994,5,50000000,3.0769,105,5.9,1947,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119208989,138.417978,No Risk
1985,3,20000000,3.1247,121,7.016,1161,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18432000,-7.84,Medium Risk
2006,3,15000000,3.4102,95,6.547,1578,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12800000,-14.666666666666666,Medium Risk
2021,7,0,3.0172,121,7.698,766,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,63501160,inf,No Risk
2012,2,11000000,2.6691,97,6.121,2696,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10500000,-4.545454545454546,Medium Risk
2003,12,8000000,3.3849,110,7.213,2375,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60400000,655.0,No Risk
1951,9,1800000,3.2346,125,7.613,1383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8000000,344.44444444444446,No Risk
2011,11,45000000,2.6965,103,6.678,1592,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,165184237,267.0760822222222,No Risk
2018,7,0,3.0233,98,7.163,203,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23740788,inf,No Risk
1982,12,19000000,2.6679,109,7.78,2364,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2536000,-86.65263157894736,High Risk
2012,8,26000000,2.6911,115,7.061,3111,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55404207,113.09310384615385,No Risk
2018,2,5000000,2.7074,94,6.2,1036,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,854319,-82.91362,High Risk
2006,11,22000000,3.0524,93,6.775,1639,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13405595,-39.06547727272727,Medium Risk
2013,8,0,3.0313,122,7.531,1201,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19775853,inf,No Risk
2011,1,37000000,2.6908,114,6.108,2102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,96047633,159.58819729729728,No Risk
1995,10,30250000,2.4497,105,6.492,1087,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115101622,280.5012297520661,No Risk
2023,10,0,3.3911,115,7.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4749333,inf,No Risk
2002,12,25000000,2.688,114,7.274,1759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108846217,335.384868,No Risk
2010,5,30000000,3.6827,105,7.003,2902,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82148538,173.82846,No Risk
2014,2,28000000,2.6891,113,6.095,2183,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53260230,90.21510714285714,Low Risk
2014,10,17000000,2.4869,120,6.277,779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3758328,-77.89218823529411,High Risk
2017,3,10000000,2.6348,104,7.107,3560,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29820616,198.20616,No Risk
2024,1,5400000,3.5212,102,6.5,126,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1751343,-67.56772222222223,High Risk
2018,2,4900000,2.6057,97,7.243,2238,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10400000,112.24489795918366,No Risk
2016,2,20000000,2.5054,121,6.6,1648,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14880939,-25.595305000000003,Medium Risk
1994,10,45000000,3.0424,110,5.9,1322,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170362582,278.58351555555555,No Risk
2011,11,10000000,2.7698,97,6.761,1511,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,151300000,1413.0,No Risk
2016,5,7000000,3.2774,118,6.5,3760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3400000,-51.42857142857142,High Risk
1987,12,35000000,2.9363,153,7.511,1963,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,66700000,90.57142857142857,Low Risk
2002,4,50000000,3.2595,120,6.14,1045,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,56714147,13.428294,Low Risk
2019,1,8120000,3.8998,111,7.1,297,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124652206,1435.1256896551724,No Risk
1957,12,3000000,2.8884,116,8.213,1462,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9000000,200.0,No Risk
2002,7,0,2.9673,72,6.659,352,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27756381,inf,No Risk
2006,8,51000000,3.0926,90,5.888,1110,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116755080,128.9315294117647,No Risk
1992,7,0,2.937,46,6.877,559,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18554927,inf,No Risk
2009,6,100000000,2.8141,102,5.425,1329,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68688831,-31.311169,Medium Risk
1988,12,14000000,3.2735,119,7.2,1181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34670720,147.648,No Risk
2002,12,45000000,3.1668,113,7.115,2672,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,306776732,581.7260711111112,No Risk
1981,6,12000000,3.5796,118,6.899,784,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41092328,242.43606666666668,No Risk
1925,12,0,2.8543,75,7.618,1190,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,45100,inf,No Risk
2021,6,0,3.0124,85,6.0,1015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1900000,inf,No Risk
2003,11,80000000,3.1239,91,6.335,1523,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68500000,-14.374999999999998,Medium Risk
1989,8,24000000,3.317,115,6.8,1224,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22099847,-7.917304166666667,Medium Risk
1957,10,3000000,3.3675,161,7.814,2157,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,44908000,1396.9333333333334,No Risk
2015,11,15000000,3.4771,119,7.57,5785,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64200000,328.0,No Risk
2007,8,80000000,3.152,99,6.02,1542,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,40170558,-49.7868025,Medium Risk
2012,2,0,3.6929,76,7.23,495,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2152610,inf,No Risk
2008,5,9000000,3.0637,86,6.11,2450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82391145,815.4571666666667,No Risk
2020,7,0,2.9777,96,5.837,2621,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2987741,inf,No Risk
1990,12,31000000,3.3861,120,7.776,2614,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52096475,68.05314516129032,Low Risk
2014,12,20000000,3.2587,149,6.6,2517,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14710975,-26.445125000000004,Medium Risk
2003,9,85000000,3.4296,104,6.455,2017,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80900000,-4.823529411764706,Medium Risk
2009,12,0,2.6274,114,7.457,358,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53000000,inf,No Risk
1971,10,1800000,3.239,104,7.497,1927,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41200000,2188.888888888889,No Risk
2019,11,60000000,2.6003,101,7.2,1575,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51000000,-15.0,Medium Risk
1964,3,19000000,2.8104,188,6.5,202,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4750000,-75.0,High Risk
2024,1,0,2.6054,94,6.103,184,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,inf,No Risk
1978,9,7920000,2.844,140,7.137,818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14560084,83.83944444444444,Low Risk
2001,4,60000000,2.7926,104,6.326,1890,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,105200000,75.33333333333333,Low Risk
2014,6,8000000,2.8996,93,6.6,697,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17150803,114.3850375,No Risk
2010,10,38000000,2.8032,114,6.906,3153,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,105734416,178.24846315789472,No Risk
2018,6,19000000,2.7627,103,6.668,561,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17700000,-6.842105263157896,Medium Risk
1973,12,12000000,2.9283,151,7.829,1951,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53267000,343.89166666666665,No Risk
2003,5,60000000,3.0233,92,5.898,2137,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164433867,174.056445,No Risk
2020,2,0,3.1525,90,6.2,825,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,302127,inf,No Risk
2015,7,0,2.9439,140,7.3,247,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,96119773,inf,No Risk
1998,9,60000000,2.9748,124,7.251,1723,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,49800000,-17.0,Medium Risk
2001,8,0,3.4264,128,6.657,569,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7640680,inf,No Risk
1991,7,15000000,3.2574,110,6.173,1101,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30102717,100.68478,No Risk
2009,2,8000000,3.7908,78,7.409,709,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1803412,-77.45735,High Risk
2024,8,25000000,3.2031,140,6.2,69,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30107173,20.428692,Low Risk
2020,1,0,2.8629,108,6.105,1287,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2679585,inf,No Risk
2005,11,0,2.8967,94,6.199,1635,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50817508,inf,No Risk
1997,6,0,3.6391,92,5.898,231,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183886,inf,No Risk
2006,11,35000000,3.4119,96,6.92,2854,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,15304890,-56.27174285714286,High Risk
1944,7,927262,2.7604,107,8.116,1852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500000,169.61096216603292,No Risk
2004,6,90000000,2.5974,93,5.681,1333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,102000000,13.333333333333334,Low Risk
1968,4,1800000,3.4135,114,6.8,775,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6800000,277.77777777777777,No Risk
2008,7,30000000,2.9202,104,5.825,1526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,69363381,131.21126999999998,No Risk
2008,2,35000000,3.5571,115,6.692,2098,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78269970,123.6284857142857,No Risk
2022,8,2000000,3.0716,97,6.683,872,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2157673,7.88365,Low Risk
2009,11,4500000,3.214,104,6.298,1138,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3606395,-19.85788888888889,Medium Risk
1994,9,28000000,3.164,98,6.0,1188,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,128953581,360.54850357142857,No Risk
1999,12,55000000,2.6452,163,6.82,1680,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100230832,82.23787636363636,Low Risk
1993,4,7000000,3.757,101,7.5,1202,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34348444,390.69205714285715,No Risk
2009,3,30000000,3.1313,85,2.9,2076,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,58228460,94.09486666666666,Low Risk
2024,6,0,2.6908,116,6.4,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,185660,inf,No Risk
1998,6,66000000,3.2813,121,6.882,1638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,189198313,186.6641106060606,No Risk
2000,11,85000000,3.1007,90,5.85,1847,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58292295,-31.420829411764707,Medium Risk
1992,6,45000000,3.4204,117,6.681,1669,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,178051587,295.6701933333334,No Risk
2007,8,70000000,3.1381,110,6.707,1677,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,86658558,23.79794,Low Risk
2016,7,0,2.6626,97,6.777,182,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19727392,inf,No Risk
2022,3,0,3.2201,124,6.9,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22500000,inf,No Risk
2018,11,0,3.3278,129,7.465,1820,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,17325485,inf,No Risk
1999,12,40000000,3.2288,140,7.2,3832,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,128798265,221.9956625,No Risk
2007,4,60795000,2.3681,109,5.785,941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73090611,20.224707623982237,Low Risk
2014,12,13000000,2.6132,153,7.7,1024,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,118920000,814.7692307692308,No Risk
2008,2,0,3.6682,97,6.792,1085,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,403117,inf,No Risk
1988,7,7500000,3.1455,109,7.203,2230,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188593712,2414.5828266666667,No Risk
1988,7,7500000,3.1455,109,7.203,2230,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188593712,2414.5828266666667,No Risk
2024,12,0,3.0061,108,7.1,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31399844,inf,No Risk
2014,8,15000000,2.8514,108,6.106,1498,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32600000,117.33333333333333,No Risk
1985,8,9000000,3.3397,107,7.031,1412,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24922237,176.91374444444446,No Risk
1982,11,8000000,2.9129,120,6.924,1062,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21028755,162.8594375,No Risk
2009,6,60000000,3.1447,97,4.961,1890,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62357900,3.9298333333333333,Low Risk
2012,7,15000000,2.593,97,6.0,2225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37930465,152.86976666666666,No Risk
1973,12,0,2.8844,106,6.8,308,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22018000,inf,No Risk
2007,9,22000000,3.2768,110,6.496,2076,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147880543,572.1842863636364,No Risk
2007,11,70000000,3.3239,115,5.904,2874,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195735876,179.62268,No Risk
1970,12,2200000,3.0456,99,6.813,698,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,136400000,6100.0,No Risk
1998,11,70000000,2.9522,116,6.295,1359,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,116700000,66.71428571428571,Low Risk
2010,7,0,3.1944,85,7.1,476,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16537336,inf,No Risk
2010,3,16000000,3.017,113,7.118,3558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56000000,250.0,No Risk
2014,9,0,3.3182,105,7.598,1573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7700259,inf,No Risk
2014,9,60000000,3.1283,97,6.693,1701,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,108255770,80.42628333333333,Low Risk
2020,7,33000000,2.9538,90,6.4,2333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39238300,18.903939393939396,Low Risk
2019,1,11936735,3.2377,99,7.7,491,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,62098770,420.23245887589866,No Risk
1961,5,0,3.7745,129,7.03,385,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29650385,inf,No Risk
2010,4,21000000,3.0202,92,5.85,988,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49050886,133.5756476190476,No Risk
1998,5,30000000,2.7241,114,6.4,472,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,81471882,171.57294000000002,No Risk
2005,4,0,2.8836,119,7.471,892,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7600000,inf,No Risk
2017,12,11000000,3.5395,120,7.485,5886,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53900000,390.0,No Risk
1927,8,2000000,2.34,144,7.2,282,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3600000,80.0,Low Risk
1997,12,80000000,2.9255,177,6.266,1096,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17626234,-77.9672075,High Risk
2010,10,0,3.0689,80,6.149,515,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3400000,inf,No Risk
2021,12,0,2.3373,105,6.914,782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,176248,inf,No Risk
2019,3,100000000,2.956,86,6.517,706,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,119559110,19.55911,Low Risk
2017,10,10000000,2.5582,87,5.9,572,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,320705,-96.79295,High Risk
2002,3,80000000,3.2653,96,6.255,2312,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123700000,54.625,Low Risk
2013,3,5000000,2.8666,94,5.237,3870,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31700000,534.0,No Risk
1998,7,5000000,2.6636,85,6.932,1473,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,172700000,3354.0,No Risk
2000,8,95000000,2.9298,112,5.9,2560,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,190213455,100.22468947368421,No Risk
2019,8,0,3.1924,122,7.8,288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8631781,inf,No Risk
2024,7,2500000,3.0091,128,7.1,37,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1097812,-56.087520000000005,High Risk
2012,7,45000000,2.6644,131,6.352,2168,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,82966152,84.36922666666666,Low Risk
1988,11,12500000,3.2936,69,7.14,2574,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84704291,577.634328,No Risk
2018,8,40000000,3.195,116,6.4,2250,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33562069,-16.0948275,Medium Risk
2000,7,1200000,2.7124,85,7.058,712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2600000,116.66666666666667,No Risk
1998,10,75000000,2.9907,104,6.794,1558,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,46733235,-37.68902,Medium Risk
2006,9,20000000,3.0516,97,5.6,1025,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,37597471,87.987355,Low Risk
2007,6,28000000,3.277,104,6.7,1381,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,92601050,230.71803571428572,No Risk
2023,4,41000000,2.7953,101,6.1,263,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000,-90.48780487804878,High Risk
2022,11,90000000,3.7298,139,7.113,736,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20000000,-77.77777777777779,High Risk
2011,6,10000000,3.0281,102,5.32,623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,408680,-95.9132,High Risk
2007,9,16000000,2.7535,92,7.16,3632,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24377151,52.35719375,Low Risk
